DATE _GBP_FILTER,(All),,
DATE_EUR_FILTER,(All),,
DATE_USD_FILTER,(All),,
,,,
Row Labels,Sum of USD,Sum of GBP,Sum of EUR
11/02/2016,401.4146,509.192,428.355
12/02/2016,400.0005,510.173,431.1216
13/02/2016,400.0005,513.29,434.8916
14/02/2016,400.6317,512.976,434.1184
15/02/2016,403.4807,512.761,434.6001
16/02/2016,402.2,514.993,436.5603
17/02/2016,401.2017,521.395,436.042
18/02/2016,401.0519,521.725,433.7639
19/02/2016,400.813,519.014,430.7661
20/02/2016,400.8144,515.459,433.4404
21/02/2016,400.7718,515.184,437.2671
22/02/2016,400.7718,513.485,435.6604
23/02/2016,398.7781,513.412,431.7312
24/02/2016,400.8275,513.07,433.9883
25/02/2016,400.4161,517.484,431.4207
26/02/2016,401.7557,514.045,432.9114
27/02/2016,404.1116,513.096,434.4121
28/02/2016,403.6489,509.831,437.6001
29/02/2016,406.287,510.926,439.2019
01/03/2016,405.5287,510.536,435.5649
02/03/2016,410.4197,501.708,431.6287
03/03/2016,410.3984,498.76,430.5552
04/03/2016,412,497.128,430.7407
05/03/2016,414.6996,500.065,428.6304
06/03/2016,416.2051,501.354,425.1997
07/03/2016,415.4677,501.354,421.4924
08/03/2016,415.4968,495.364,422.6292
09/03/2016,416.0287,495.812,421.0027
10/03/2016,418.262,491.14,423.625
11/03/2016,419.6561,488.694,423.625
12/03/2016,421.6035,488.461,424.343
13/03/2016,419.6023,484.931,423.7913
14/03/2016,419.9663,484.945,422.9216
15/03/2016,424.6095,484.88,419.8386
16/03/2016,424.3684,489.855,422.2036
17/03/2016,426.4453,489.689,418.7407
18/03/2016,430.4272,495.466,416.179
19/03/2016,428.6365,497.309,420.6365
20/03/2016,428.8135,494.061,421.4441
21/03/2016,430.495,482.981,425.75
22/03/2016,429.7991,483.143,428.391
23/03/2016,429.333,487.559,424.8906
24/03/2016,428.1971,482.944,426.8662
25/03/2016,426.9164,480.577,422.0261
26/03/2016,425.9942,469.052,423.9282
27/03/2016,423.7095,456.559,425.3662
28/03/2016,423.5386,458.759,421.7402
29/03/2016,423.017,453.293,419.791
30/03/2016,423.0037,467.13,414.6169
31/03/2016,421.995,466.865,410.967
01/04/2016,421.99,467.712,409.4209
02/04/2016,421.4147,468.472,409.2273
03/04/2016,421.1224,485.9,415.3022
04/04/2016,422.061,482.685,416.8164
05/04/2016,424.0845,485.274,417.3159
06/04/2016,423.3032,487.657,424.5017
07/04/2016,425.1053,489.853,426.2954
08/04/2016,425.0188,488.007,421.7219
09/04/2016,425.1772,488.345,422.5515
10/04/2016,425.5396,489.08,420.0029
11/04/2016,427.009,493.564,422.2419
12/04/2016,425.42,498.625,420.8679
13/04/2016,424.374,495.434,420.9961
14/04/2016,424.8232,498.446,426.4419
15/04/2016,424.8149,495.304,429.2109
16/04/2016,425.995,505.793,436.2249
17/04/2016,426.495,528.121,431.9114
18/04/2016,425.614,548.18,434.189
19/04/2016,427.9438,549.384,437.3513
20/04/2016,425.634,550.324,439.4863
21/04/2016,426.5305,554.171,459.3423
22/04/2016,426.394,556.566,475.1301
23/04/2016,426.9088,538.895,474.2522
24/04/2016,425.7701,545.406,475.8503
25/04/2016,425.437,554.156,476.2341
26/04/2016,424.3342,552.734,478.5688
27/04/2016,424.298,551.144,470.6948
28/04/2016,424.272,561.55,477.0186
29/04/2016,423.99,576.033,482.9998
30/04/2016,424.063,593.565,482.7004
01/05/2016,423.99,594.755,485.1343
02/05/2016,423.2068,590.049,483.7031
03/05/2016,423.4829,602.443,501.5757
04/05/2016,423.408,594.236,518.5928
05/05/2016,423.506,597.63,520.517
06/05/2016,423.1683,604.342,517.468
07/05/2016,422.6061,613.508,524.6042
08/05/2016,422.476,613.052,515.4912
09/05/2016,422.5663,611.874,516.3499
10/05/2016,422.442,609.007,522.4976
11/05/2016,422.442,608.235,527.3904
12/05/2016,423.7498,618.264,527.769
13/05/2016,423.1565,621.398,530.041
14/05/2016,422.6679,621.366,525.265
15/05/2016,421.906,616.788,525.529
16/05/2016,422.2881,613.855,530.129
17/05/2016,421.8625,614.312,533.129
18/05/2016,421.8743,619.018,535.028
19/05/2016,424.328,619.574,531.15
20/05/2016,423.86,620.822,529.917
21/05/2016,423.7162,623.979,530.93
22/05/2016,423.186,620.452,532.125
23/05/2016,423.7465,615.738,532.685
24/05/2016,427.3148,613.3,532.371
25/05/2016,423.5934,612.094,537.031
26/05/2016,424.48,611.22,536.623
27/05/2016,426.86,607.188,536.602
28/05/2016,425.9141,608.095,534.655
29/05/2016,425.9675,608.19,534.917
30/05/2016,424.943,605.879,535.895
31/05/2016,425.2995,609.075,535.75
01/06/2016,425.3282,605.66,535.185
02/06/2016,426.99,607.048,535.302
03/06/2016,426.9142,607.004,535.469
04/06/2016,426.6725,602.568,536.592
05/06/2016,427.4465,607.948,535.93
06/06/2016,428.1409,606.084,537.438
07/06/2016,429.7334,597.029,538.132
08/06/2016,428.71,611.323,530.804
09/06/2016,433.164,610.971,534.914
10/06/2016,433.1267,610.38,534.662
11/06/2016,435.0766,611.539,529.058
12/06/2016,433.4374,613.781,538.299
13/06/2016,435.6334,613.995,540.012
14/06/2016,437.421,617.014,541.563
15/06/2016,438.3731,624.265,541.844
16/06/2016,442.8678,620.639,544.867
17/06/2016,441.1311,622.401,544.827
18/06/2016,443.4573,622.047,545.659
19/06/2016,446.824,619.305,546.338
20/06/2016,446.814,621.655,544.954
21/06/2016,464.4043,625.666,545.357
22/06/2016,474.6554,623.586,547.955
23/06/2016,474.3428,624.595,546.999
24/06/2016,477.0909,621.04,548.092
25/06/2016,479.7603,621.368,549.706
26/06/2016,481.6668,621.166,548.449
27/06/2016,482.6649,618.329,549.458
28/06/2016,483.3015,608.235,546.13
29/06/2016,483.7254,604.677,549.559
30/06/2016,482.9901,609.973,554.602
01/07/2016,482.5285,612.797,551.621
02/07/2016,486.4433,610.78,543.177
03/07/2016,488.2465,609.721,539.897
04/07/2016,497.165,616.238,541.789
05/07/2016,499.584,606.05,542.949
06/07/2016,499.8724,607.942,539.772
07/07/2016,505.4478,602.142,538.561
08/07/2016,503.1637,609.333,543.003
09/07/2016,502.971,606.713,538.919
10/07/2016,506.149,602.532,539.928
11/07/2016,506.2785,604.405,535.565
12/07/2016,507.0313,610.003,536.2271
13/07/2016,507.022,606.138,534.0107
14/07/2016,507.062,601.122,531.4915
15/07/2016,506.778,605.526,531.9185
16/07/2016,506.5247,605.899,534.5393
17/07/2016,506.2717,604.437,537.4634
18/07/2016,505.1964,599.568,533.7656
19/07/2016,504.9435,606.213,535.4851
20/07/2016,504.5867,610.156,536.7822
21/07/2016,504.7343,614.382,537.438
22/07/2016,504.1686,609.597,532.7759
23/07/2016,504.58,609.8,535.73
24/07/2016,505,612.828,539.7166
25/07/2016,504.6332,618.179,540.5369
26/07/2016,504.3919,617.826,532.2112
27/07/2016,504.3724,617.321,534.332
28/07/2016,504.2964,619.138,536.4016
29/07/2016,504.2583,621.461,541.0457
30/07/2016,504.1824,621.472,544.0356
31/07/2016,503.6187,625.108,544.3403
01/08/2016,503.8699,625.512,544.3774
02/08/2016,503.7188,630.238,546.5481
03/08/2016,503.8282,628.356,547.1077
04/08/2016,503.7005,625.22,551.256
05/08/2016,503.6465,629.064,549.6392
06/08/2016,503.691,630.734,554.1025
07/08/2016,503.6331,633.984,550.9536
08/08/2016,503.6089,629.583,548.4775
09/08/2016,503.6851,627.824,552.1704
10/08/2016,503.6851,629.241,555.4585
11/08/2016,503.8648,630.076,559.3086
12/08/2016,503.7896,630.202,557.8418
13/08/2016,503.79,628.329,554.1025
14/08/2016,503.7798,631.636,554.6533
15/08/2016,503.76,629.335,554.5117
16/08/2016,503.76,633.404,555.1794
17/08/2016,503.77,631.925,556.0398
18/08/2016,503.5612,634.665,559.243
19/08/2016,503.561,631.937,558.1021
20/08/2016,503.561,635.477,561.9102
21/08/2016,503.561,638.014,558.5029
22/08/2016,503.1728,638.838,558.5537
23/08/2016,503.173,642.118,555.8181
24/08/2016,504.549,638.843,560.3804
25/08/2016,504.5491,641.528,560.228
26/08/2016,504.2745,636.275,557.7466
27/08/2016,504.2749,652.828,560.4641
28/08/2016,504.2749,654.975,555.4541
29/08/2016,504.275,657.338,557.5681
30/08/2016,504.2749,669.719,553.7703
31/08/2016,504.408,667.518,568.6396
01/09/2016,503.7349,667.759,569.6345
02/09/2016,504.3176,668.951,571.124
03/09/2016,504.3181,667.083,581.2539
04/09/2016,504.3181,673.229,578.8381
05/09/2016,504.3181,677.274,579.4365
06/09/2016,504.3181,692.61,581.1689
07/09/2016,504.3686,700.196,579.6768
08/09/2016,504.3695,718.817,585.4851
09/09/2016,504.3701,723.728,588.08582
10/09/2016,504.3701,736.726,601.29907
11/09/2016,503.8306,746.195,607.66724
12/09/2016,503.8311,746.126,620.85168
13/09/2016,503.8311,755.833,623.849
14/09/2016,503.3768,774.681,631.99744
15/09/2016,503.4275,794.703,640.63379
16/09/2016,503.4785,830.791,643.59583
17/09/2016,503.79,844.588,650.73755
18/09/2016,503.891,858.965,666.02234
19/09/2016,503.992,877.32,683.34717
20/09/2016,503.9919,888.074,711.42737
21/09/2016,504.093,933.787,724.82788
22/09/2016,504.169,947.396,736.30945
23/09/2016,504.2195,954.113,749.76147
24/09/2016,504.75,961.239,761.66064
25/09/2016,504.8005,995.068,797.23376
26/09/2016,504.801,1008.077,808.24365
27/09/2016,504.801,1020.034,817.79553
28/09/2016,504.801,1038.407,825.32263
29/09/2016,504.801,1039.333,857.21545
30/09/2016,504.801,1036.001,863.82263
01/10/2016,504.801,1046.698,875.11755
02/10/2016,504.801,1046.761,893.59399
03/10/2016,504.8515,1048.389,903.82495
04/10/2016,504.8515,1047.238,893.8044
05/10/2016,504.8521,1046.421,899.2268
06/10/2016,504.8771,1053.715,899.276
07/10/2016,505.882,1053.303,897.3496
08/10/2016,505.8821,1062.634,895.7039
09/10/2016,505.8821,1069.52,893.1682
10/10/2016,505.8821,1079.325,898.3713
11/10/2016,505.9325,1079.803,905.147
12/10/2016,505.9331,1076.5,904.8127
13/10/2016,505.9836,1076.912,913.224
14/10/2016,506.0245,1062.988,921.6282
15/10/2016,506.126,1061.156,924.7805
16/10/2016,506.227,1059.366,923.75
17/10/2016,506.2271,1057.387,925.645
18/10/2016,507.664,1058.153,925.1687
19/10/2016,506.9965,1065.081,922.2251
20/10/2016,507.0475,1062.442,916.4622
21/10/2016,507.407,1062.442,914.8137
22/10/2016,507.407,1059.973,910.3694
23/10/2016,507.4575,1053.893,912.939
24/10/2016,507.407,1046.964,907.6924
25/10/2016,507.407,1043.792,907.6924
26/10/2016,507.4575,1053.031,910.793
27/10/2016,507.483,1053.668,905.2693
28/10/2016,507.542,1047.37,902.3826
29/10/2016,507.618,1049.268,901.846
30/10/2016,507.72,1052.924,907.43
31/10/2016,523.561,1047.338,907.8464
01/11/2016,523.561,1041.563,902.6013
02/11/2016,524.7373,1049.069,905.5789
03/11/2016,536.8062,1051.463,910.071
04/11/2016,536.806,1053.443,904.6951
05/11/2016,536.913,1050.307,897.8049
06/11/2016,537.224,1051.214,902.734
07/11/2016,537.8832,1050.855,900.9824
08/11/2016,542.9705,1045.284,899.6626
09/11/2016,549.02246,1043.162,895.95
10/11/2016,560.36414,1039.884,899.415
11/11/2016,567.14441,1038.895,896.5581
12/11/2016,577.96649,1037.08,893.0239
13/11/2016,583.74554,1048.824,893.4241
14/11/2016,589.52197,1045.854,891.5532
15/11/2016,595.38452,1047.421,891.1411
16/11/2016,602.58917,1042.581,891.1411
17/11/2016,609.2478,1037.136,902.0513
18/11/2016,621.08643,1034.673,894.8787
19/11/2016,635.05127,1027.281,893.8887
20/11/2016,660.56378,1030.005,891.1892
21/11/2016,673.56921,1033.47,885.7446
22/11/2016,681.98853,1029.035,885.1775
23/11/2016,691.5658,1030.438,881.9604
24/11/2016,699.381,1027.055,884.1226
25/11/2016,727.701,1022.866,885.6077
26/11/2016,739.97998,1022.525,883.71
27/11/2016,748.79352,1023.598,886.6045
28/11/2016,755.92841,1023.021,881.983
29/11/2016,780.81262,1012.744,879.2656
30/11/2016,792.82471,1011.877,880.554
01/12/2016,802.355,1007.915,882.865
02/12/2016,814.24542,1005.634,884.103
03/12/2016,822.3874,1003.341,878.609
04/12/2016,822.4185,1006.895,879.6458
05/12/2016,822.9401,1010.115,875.849
06/12/2016,823.0225,1002.933,875.297
07/12/2016,823.1055,999.128,870.6794
08/12/2016,823.106,1004.396,870.3528
09/12/2016,823.5,1001.423,874.8936
10/12/2016,823.665,1001.776,869.3625
11/12/2016,823.665,1008.382,864.7004
12/12/2016,823.747,1011.603,868.3076
13/12/2016,823.912,1016.809,867.9775
14/12/2016,823.9121,1011.104,867.0054
15/12/2016,823.7111,1005.573,871.0518
16/12/2016,823.894,1004.495,873.7771
17/12/2016,823.894,1003.586,875.0879
18/12/2016,823.894,1005.239,872.416
19/12/2016,824.5194,1003.752,868.7012
20/12/2016,824.6015,1001.356,869.8689
21/12/2016,824.6021,1005.073,871.0247
22/12/2016,824.6845,1006.754,871.603
23/12/2016,824.685,1006.30378,873.007
24/12/2016,824.6851,1000.263,873.5852
25/12/2016,824.6851,1004.483,875.5674
26/12/2016,824.689,1004.716,876.8845
27/12/2016,824.7715,1004.4,876.8845
28/12/2016,824.771,1001.891,873.0786
29/12/2016,824.936,1024.74,871.9199
30/12/2016,824.936,1017.213,877.5469
31/12/2016,824.8535,1013.905,877.8486
01/01/2017,824.896,1013.492,872.116
02/01/2017,824.896,1010.845,888.191
03/01/2017,824.917,1012.168,882.98
04/01/2017,825,1016.717,882.7319
05/01/2017,825,1031.108,883.9724
06/01/2017,824.999,1026.036,883.7244
07/01/2017,825,1029.43,882.1531
08/01/2017,825,1032.514,886.7847
09/01/2017,824.9995,1039.197,898.4463
10/01/2017,824.9995,1037.128,897.4094
11/01/2017,824.459,1037.873,899.0652
12/01/2017,824.812,1040.025,904.445
13/01/2017,824.8945,1045.571,907.011
14/01/2017,824.9775,1045.42,902.6245
15/01/2017,824.978,1050.966,902.3762
16/01/2017,824.978,1048.4,904.197
17/01/2017,825.001,,906.763
18/01/2017,825.001,,907.261
19/01/2017,825.001,,909.165
20/01/2017,825.0225,,903.95
21/01/2017,825.0229,,
22/01/2017,825.0325,,
23/01/2017,825.1255,,
24/01/2017,825.126,,
25/01/2017,825.126,,
26/01/2017,825.2085,,
27/01/2017,825.209,,
28/01/2017,825.2087,,
29/01/2017,825.2915,,
30/01/2017,825.416,,
31/01/2017,825.416,,
01/02/2017,825.416,,
02/02/2017,825.4496,,
03/02/2017,825.416,,
04/02/2017,825.416,,
05/02/2017,825.4406,,
06/02/2017,825.5234,,
07/02/2017,825.5265,,
08/02/2017,825.5271,,
09/02/2017,825.527,,
10/02/2017,825.726,,
11/02/2017,825.78,,
12/02/2017,825.78,,
13/02/2017,825.798,,
14/02/2017,825.7981,,
15/02/2017,825.798,,
16/02/2017,825.399,,
17/02/2017,825.526,,
18/02/2017,825.5261,,
19/02/2017,825.9294,,
20/02/2017,825.929,,
21/02/2017,825.9294,,
22/02/2017,825.929,,
23/02/2017,825.929,,
24/02/2017,825.929,,
25/02/2017,826.699,,
26/02/2017,827.4836,,
27/02/2017,827.4841,,
28/02/2017,827.4841,,
01/03/2017,827.4841,,
02/03/2017,827.4841,,
03/03/2017,827.07,,
04/03/2017,827.0701,,
05/03/2017,827.07,,
06/03/2017,827.07,,
07/03/2017,827.07,,
08/03/2017,827.07,,
09/03/2017,827.0701,,
10/03/2017,827.0701,,
11/03/2017,827.0701,,
12/03/2017,827.7157,,
13/03/2017,827.716,,
14/03/2017,827.716,,
15/03/2017,827.716,,
16/03/2017,827.716,,
17/03/2017,827.716,,
18/03/2017,827.716,,
19/03/2017,827.716,,
20/03/2017,827.793,,
21/03/2017,827.793,,
22/03/2017,827.793,,
23/03/2017,,,
24/03/2017,,,
25/03/2017,,,
26/03/2017,,,
27/03/2017,,,
28/03/2017,,,
29/03/2017,,,
30/03/2017,,,
31/03/2017,,,
01/04/2017,,,
02/04/2017,,,
03/04/2017,,,
04/04/2017,,,
05/04/2017,,,
06/04/2017,,,
07/04/2017,,,
08/04/2017,,,
09/04/2017,,,
10/04/2017,,,
11/04/2017,,,
12/04/2017,,,
13/04/2017,,,
14/04/2017,,,
15/04/2017,,,
16/04/2017,,,
17/04/2017,,,
18/04/2017,,,
19/04/2017,,,
20/04/2017,,,
21/04/2017,,,
22/04/2017,,,
23/04/2017,,,
24/04/2017,,,
25/04/2017,,,
26/04/2017,,,
27/04/2017,,,
28/04/2017,,,
29/04/2017,,,
30/04/2017,,,
01/05/2017,,,
02/05/2017,,,
03/05/2017,,,
04/05/2017,,,
05/05/2017,,,
06/05/2017,,,
07/05/2017,,,
08/05/2017,,,
09/05/2017,,,
10/05/2017,,,
11/05/2017,,,
12/05/2017,,,
13/05/2017,,,
14/05/2017,,,
15/05/2017,,,
16/05/2017,,,
17/05/2017,,,
18/05/2017,,,
19/05/2017,,,
20/05/2017,,,
21/05/2017,,,
22/05/2017,,,
23/05/2017,,,
24/05/2017,,,
25/05/2017,,,
26/05/2017,,,
27/05/2017,,,
28/05/2017,,,
29/05/2017,,,
30/05/2017,,,
31/05/2017,,,
01/06/2017,,,
02/06/2017,,,
03/06/2017,,,
04/06/2017,,,
05/06/2017,,,
06/06/2017,,,
07/06/2017,,,
08/06/2017,,,
09/06/2017,,,
10/06/2017,,,
11/06/2017,,,
12/06/2017,,,
13/06/2017,,,
14/06/2017,,,
15/06/2017,,,
16/06/2017,,,
17/06/2017,,,
18/06/2017,,,
19/06/2017,,,
20/06/2017,,,
21/06/2017,,,
22/06/2017,,,
23/06/2017,,,
24/06/2017,,,
25/06/2017,,,
26/06/2017,,,
27/06/2017,,,
28/06/2017,,,
29/06/2017,,,
30/06/2017,,,
01/07/2017,,,
02/07/2017,,,
03/07/2017,,,
04/07/2017,,,
05/07/2017,,,
06/07/2017,,,
07/07/2017,,,
08/07/2017,,,
09/07/2017,,,
10/07/2017,,,
11/07/2017,,,
12/07/2017,,,
13/07/2017,,,
14/07/2017,,,
15/07/2017,,,
16/07/2017,,,
17/07/2017,,,
18/07/2017,,,
19/07/2017,,,
20/07/2017,,,
21/07/2017,,,
22/07/2017,,,
23/07/2017,,,
24/07/2017,,,
25/07/2017,,,
26/07/2017,,,
27/07/2017,,,
28/07/2017,,,
29/07/2017,,,
30/07/2017,,,
31/07/2017,,,
01/08/2017,,,
02/08/2017,,,
03/08/2017,,,
04/08/2017,,,
05/08/2017,,,
06/08/2017,,,
07/08/2017,,,
08/08/2017,,,
09/08/2017,,,
10/08/2017,,,
11/08/2017,,,
12/08/2017,,,
13/08/2017,,,
14/08/2017,,,
15/08/2017,,,
16/08/2017,,,
17/08/2017,,,
18/08/2017,,,
19/08/2017,,,
20/08/2017,,,
21/08/2017,,,
22/08/2017,,,
23/08/2017,,,
24/08/2017,,,
25/08/2017,,,
26/08/2017,,,
27/08/2017,,,
28/08/2017,,,
29/08/2017,,,
30/08/2017,,,
31/08/2017,,,
01/09/2017,,,
02/09/2017,,,
03/09/2017,,,
04/09/2017,,,
05/09/2017,,,
06/09/2017,,,
07/09/2017,,,
08/09/2017,,,
09/09/2017,,,
10/09/2017,,,
11/09/2017,,,
12/09/2017,,,
13/09/2017,,,
14/09/2017,,,
15/09/2017,,,
16/09/2017,,,
17/09/2017,,,
18/09/2017,,,
19/09/2017,,,
20/09/2017,,,
21/09/2017,,,
22/09/2017,,,
23/09/2017,,,
24/09/2017,,,
25/09/2017,,,
26/09/2017,,,
27/09/2017,,,
28/09/2017,,,
29/09/2017,,,
30/09/2017,,,
01/10/2017,,,
02/10/2017,,,
03/10/2017,,,
04/10/2017,,,
05/10/2017,,,
06/10/2017,,,
07/10/2017,,,
08/10/2017,,,
09/10/2017,,,
10/10/2017,,,
11/10/2017,,,
12/10/2017,,,
13/10/2017,,,
14/10/2017,,,
15/10/2017,,,
16/10/2017,,,
17/10/2017,,,
18/10/2017,,,
19/10/2017,,,
20/10/2017,,,
21/10/2017,,,
22/10/2017,,,
23/10/2017,,,
24/10/2017,,,
25/10/2017,,,
26/10/2017,,,
27/10/2017,,,
28/10/2017,,,
29/10/2017,,,
30/10/2017,,,
31/10/2017,,,
01/11/2017,,,
02/11/2017,,,
03/11/2017,,,
04/11/2017,,,
05/11/2017,,,
06/11/2017,,,
07/11/2017,,,
08/11/2017,,,
09/11/2017,,,
10/11/2017,,,
11/11/2017,,,
12/11/2017,,,
13/11/2017,,,
14/11/2017,,,
15/11/2017,,,
16/11/2017,,,
17/11/2017,,,
18/11/2017,,,
19/11/2017,,,
20/11/2017,,,
21/11/2017,,,
22/11/2017,,,
23/11/2017,,,
24/11/2017,,,
25/11/2017,,,
26/11/2017,,,
27/11/2017,,,
28/11/2017,,,
29/11/2017,,,
30/11/2017,,,
01/12/2017,,,
02/12/2017,,,
03/12/2017,,,
04/12/2017,,,
05/12/2017,,,
06/12/2017,,,
07/12/2017,,,
08/12/2017,,,
09/12/2017,,,
10/12/2017,,,
11/12/2017,,,
12/12/2017,,,
13/12/2017,,,
14/12/2017,,,
15/12/2017,,,
16/12/2017,,,
17/12/2017,,,
18/12/2017,,,
19/12/2017,,,
20/12/2017,,,
21/12/2017,,,
22/12/2017,,,
23/12/2017,,,
24/12/2017,,,
25/12/2017,,,
26/12/2017,,,
27/12/2017,,,
28/12/2017,,,
29/12/2017,,,
30/12/2017,,,
31/12/2017,,,
01/01/2018,,,
02/01/2018,,,
03/01/2018,,,
04/01/2018,,,
05/01/2018,,,
06/01/2018,,,
07/01/2018,,,
08/01/2018,,,
09/01/2018,,,
10/01/2018,,,
11/01/2018,,,
12/01/2018,,,
13/01/2018,,,
14/01/2018,,,
15/01/2018,,,
16/01/2018,,,
17/01/2018,,,
18/01/2018,,,
19/01/2018,,,
20/01/2018,,,
21/01/2018,,,
22/01/2018,,,
23/01/2018,,,
24/01/2018,,,
25/01/2018,,,
26/01/2018,,,
27/01/2018,,,
28/01/2018,,,
29/01/2018,,,
30/01/2018,,,
31/01/2018,,,
01/02/2018,,,
02/02/2018,,,
03/02/2018,,,
04/02/2018,,,
05/02/2018,,,
06/02/2018,,,
07/02/2018,,,
08/02/2018,,,
09/02/2018,,,
10/02/2018,,,
11/02/2018,,,
12/02/2018,,,
13/02/2018,,,
14/02/2018,,,
15/02/2018,,,
16/02/2018,,,
17/02/2018,,,
18/02/2018,,,
19/02/2018,,,
20/02/2018,,,
21/02/2018,,,
22/02/2018,,,
23/02/2018,,,
24/02/2018,,,
25/02/2018,,,
26/02/2018,,,
27/02/2018,,,
28/02/2018,,,
01/03/2018,,,
02/03/2018,,,
03/03/2018,,,
04/03/2018,,,
05/03/2018,,,
06/03/2018,,,
07/03/2018,,,
08/03/2018,,,
09/03/2018,,,
10/03/2018,,,
11/03/2018,,,
12/03/2018,,,
13/03/2018,,,
14/03/2018,,,
15/03/2018,,,
16/03/2018,,,
17/03/2018,,,
18/03/2018,,,
19/03/2018,,,
20/03/2018,,,
21/03/2018,,,
22/03/2018,,,
23/03/2018,,,
24/03/2018,,,
25/03/2018,,,
26/03/2018,,,
27/03/2018,,,
28/03/2018,,,
29/03/2018,,,
30/03/2018,,,
31/03/2018,,,
01/04/2018,,,
02/04/2018,,,
03/04/2018,,,
04/04/2018,,,
05/04/2018,,,
06/04/2018,,,
07/04/2018,,,
08/04/2018,,,
09/04/2018,,,
10/04/2018,,,
11/04/2018,,,
12/04/2018,,,
13/04/2018,,,
14/04/2018,,,
15/04/2018,,,
16/04/2018,,,
17/04/2018,,,
18/04/2018,,,
19/04/2018,,,
20/04/2018,,,
21/04/2018,,,
22/04/2018,,,
23/04/2018,,,
24/04/2018,,,
25/04/2018,,,
26/04/2018,,,
27/04/2018,,,
28/04/2018,,,
29/04/2018,,,
30/04/2018,,,
01/05/2018,,,
02/05/2018,,,
03/05/2018,,,
04/05/2018,,,
05/05/2018,,,
06/05/2018,,,
07/05/2018,,,
08/05/2018,,,
09/05/2018,,,
10/05/2018,,,
11/05/2018,,,
12/05/2018,,,
13/05/2018,,,
14/05/2018,,,
15/05/2018,,,
16/05/2018,,,
17/05/2018,,,
18/05/2018,,,
19/05/2018,,,
20/05/2018,,,
21/05/2018,,,
22/05/2018,,,
23/05/2018,,,
24/05/2018,,,
25/05/2018,,,
26/05/2018,,,
27/05/2018,,,
28/05/2018,,,
29/05/2018,,,
30/05/2018,,,
31/05/2018,,,
01/06/2018,,,
02/06/2018,,,
03/06/2018,,,
04/06/2018,,,
05/06/2018,,,
06/06/2018,,,
07/06/2018,,,
08/06/2018,,,
09/06/2018,,,
10/06/2018,,,
11/06/2018,,,
12/06/2018,,,
13/06/2018,,,
14/06/2018,,,
15/06/2018,,,
16/06/2018,,,
17/06/2018,,,
18/06/2018,,,
19/06/2018,,,
20/06/2018,,,
21/06/2018,,,
22/06/2018,,,
23/06/2018,,,
24/06/2018,,,
25/06/2018,,,
26/06/2018,,,
27/06/2018,,,
28/06/2018,,,
29/06/2018,,,
30/06/2018,,,
01/07/2018,,,
02/07/2018,,,
03/07/2018,,,
04/07/2018,,,
05/07/2018,,,
06/07/2018,,,
07/07/2018,,,
08/07/2018,,,
09/07/2018,,,
10/07/2018,,,
11/07/2018,,,
12/07/2018,,,
13/07/2018,,,
14/07/2018,,,
15/07/2018,,,
16/07/2018,,,
17/07/2018,,,
18/07/2018,,,
19/07/2018,,,
20/07/2018,,,
21/07/2018,,,
22/07/2018,,,
23/07/2018,,,
24/07/2018,,,
25/07/2018,,,
26/07/2018,,,
27/07/2018,,,
28/07/2018,,,
29/07/2018,,,
30/07/2018,,,
31/07/2018,,,
01/08/2018,,,
02/08/2018,,,
03/08/2018,,,
04/08/2018,,,
05/08/2018,,,
06/08/2018,,,
07/08/2018,,,
08/08/2018,,,
09/08/2018,,,
10/08/2018,,,
11/08/2018,,,
12/08/2018,,,
13/08/2018,,,
14/08/2018,,,
15/08/2018,,,
16/08/2018,,,
17/08/2018,,,
18/08/2018,,,
19/08/2018,,,
20/08/2018,,,
21/08/2018,,,
22/08/2018,,,
23/08/2018,,,
24/08/2018,,,
25/08/2018,,,
26/08/2018,,,
27/08/2018,,,
28/08/2018,,,
29/08/2018,,,
30/08/2018,,,
31/08/2018,,,
01/09/2018,,,
02/09/2018,,,
03/09/2018,,,
04/09/2018,,,
05/09/2018,,,
06/09/2018,,,
07/09/2018,,,
08/09/2018,,,
09/09/2018,,,
10/09/2018,,,
11/09/2018,,,
12/09/2018,,,
13/09/2018,,,
14/09/2018,,,
15/09/2018,,,
16/09/2018,,,
17/09/2018,,,
18/09/2018,,,
19/09/2018,,,
20/09/2018,,,
21/09/2018,,,
22/09/2018,,,
23/09/2018,,,
24/09/2018,,,
25/09/2018,,,
26/09/2018,,,
27/09/2018,,,
28/09/2018,,,
29/09/2018,,,
30/09/2018,,,
01/10/2018,,,
02/10/2018,,,
03/10/2018,,,
04/10/2018,,,
05/10/2018,,,
06/10/2018,,,
07/10/2018,,,
08/10/2018,,,
09/10/2018,,,
10/10/2018,,,
11/10/2018,,,
12/10/2018,,,
13/10/2018,,,
14/10/2018,,,
15/10/2018,,,
16/10/2018,,,
17/10/2018,,,
18/10/2018,,,
19/10/2018,,,
20/10/2018,,,
21/10/2018,,,
22/10/2018,,,
23/10/2018,,,
24/10/2018,,,
25/10/2018,,,
26/10/2018,,,
27/10/2018,,,
28/10/2018,,,
29/10/2018,,,
30/10/2018,,,
31/10/2018,,,
01/11/2018,,,
02/11/2018,,,
03/11/2018,,,
04/11/2018,,,
05/11/2018,,,
06/11/2018,,,
07/11/2018,,,
08/11/2018,,,
09/11/2018,,,
10/11/2018,,,
11/11/2018,,,
12/11/2018,,,
